Trial-ID,Status,Iteration,alpha,dropout,k,lr,Objective,epochs,train_acc,train_loss,val_acc,val_acc_uncertainty,val_loss,val_loss_uncertainty
64,COMPLETED,1,0.10093246585895521,0.25751561066661277,7,0.015204788208062994,0.8044657998869418,290.7,0.8744827586206896,0.4665762782096863,0.8044657998869418,0.006728377614471426,0.702419638633728,0.025557446479797408
65,INTERMEDIATE,1,0.10036242840755571,0.08009315545792091,8,0.007093146235756625,0.8024872809496891,359.4,0.8772413793103448,0.46037548780441284,0.8024872809496891,0.006787733182589073,0.7053667306900024,0.02766023427247999
65,COMPLETED,1,0.10036242840755571,0.08009315545792091,8,0.007093146235756625,0.8024872809496891,359.4,0.8772413793103448,0.46037548780441284,0.8024872809496891,0.006787733182589073,0.7053667306900024,0.02766023427247999
66,INTERMEDIATE,1,0.06637953775820093,0.14405770682945152,5,0.0006001583602203644,0.7977953646127756,1095.4,0.8318965517241379,0.6346113681793213,0.7977953646127756,0.005373092142453406,0.7775201797485352,0.028293578326702096
66,COMPLETED,1,0.06637953775820093,0.14405770682945152,5,0.0006001583602203644,0.7977953646127756,1095.4,0.8318965517241379,0.6346113681793213,0.7977953646127756,0.005373092142453406,0.7775201797485352,0.028293578326702096
67,INTERMEDIATE,1,0.1467244001534473,0.08045837697751285,8,0.024410479777279698,0.7998869417750141,238.6,0.9081034482758621,0.373768150806427,0.7998869417750141,0.005599208592425131,0.6847748160362244,0.026931606233119965
67,COMPLETED,1,0.1467244001534473,0.08045837697751285,8,0.024410479777279698,0.7998869417750141,238.6,0.9081034482758621,0.373768150806427,0.7998869417750141,0.005599208592425131,0.6847748160362244,0.026931606233119965
68,INTERMEDIATE,1,0.18688000765909074,0.5041554096028896,10,0.0055962036893228255,0.8040700960994913,463.3,0.8924137931034484,0.4062105715274811,0.8040700960994913,0.006048615036744032,0.6657389402389526,0.02247212827205658
68,COMPLETED,1,0.18688000765909074,0.5041554096028896,10,0.0055962036893228255,0.8040700960994913,463.3,0.8924137931034484,0.4062105715274811,0.8040700960994913,0.006048615036744032,0.6657389402389526,0.02247212827205658
69,INTERMEDIATE,1,0.14177900156411982,0.48363025911387125,11,0.0029522941455242075,0.8002826455624648,554.1,0.8698275862068966,0.4886442720890045,0.8002826455624648,0.006444318824194495,0.694550633430481,0.027082033455371857
69,COMPLETED,1,0.14177900156411982,0.48363025911387125,11,0.0029522941455242075,0.8002826455624648,554.1,0.8698275862068966,0.4886442720890045,0.8002826455624648,0.006444318824194495,0.694550633430481,0.027082033455371857
70,INTERMEDIATE,1,0.07991025958711274,0.20171604791456066,10,0.045155861932540634,0.8021481062747314,307.2,0.8668965517241378,0.49379244446754456,0.8021481062747314,0.008650367439231088,0.717029333114624,0.025514972209930376
70,COMPLETED,1,0.07991025958711274,0.20171604791456066,10,0.045155861932540634,0.8021481062747314,307.2,0.8668965517241378,0.49379244446754456,0.8021481062747314,0.008650367439231088,0.717029333114624,0.025514972209930376
71,INTERMEDIATE,1,0.1320347012536772,0.21727277823158267,7,0.007039209528768074,0.8046353872244205,370.5,0.886206896551724,0.4218403398990631,0.8046353872244205,0.006726964386659096,0.6841810941696167,0.026985163986682936
71,COMPLETED,1,0.1320347012536772,0.21727277823158267,7,0.007039209528768074,0.8046353872244205,370.5,0.886206896551724,0.4218403398990631,0.8046353872244205,0.006726964386659096,0.6841810941696167,0.026985163986682936
72,INTERMEDIATE,1,0.06152815933524735,0.015044460144631112,12,0.0007744878891988398,0.7955342001130583,1213.3,0.8406896551724138,0.6015352606773376,0.7955342001130583,0.0070110231769361375,0.7639420628547668,0.024817585945129395
72,COMPLETED,1,0.06152815933524735,0.015044460144631112,12,0.0007744878891988398,0.7955342001130583,1213.3,0.8406896551724138,0.6015352606773376,0.7955342001130583,0.0070110231769361375,0.7639420628547668,0.024817585945129395
73,INTERMEDIATE,1,0.11748670195626702,0.5892336603531952,8,0.012736829622965967,0.805144149236857,430.4,0.8698275862068965,0.47984322905540466,0.805144149236857,0.006387789711701508,0.6942422986030579,0.023736040294170424
73,COMPLETED,1,0.11748670195626702,0.5892336603531952,8,0.012736829622965967,0.805144149236857,430.4,0.8698275862068965,0.47984322905540466,0.805144149236857,0.006387789711701508,0.6942422986030579,0.023736040294170424
74,INTERMEDIATE,1,0.19181516105816532,0.46599709391984884,7,0.0036504598514566283,0.8036743923120409,569.6,0.8953448275862067,0.3930439352989197,0.8036743923120409,0.007124081401922,0.6656159162521362,0.024404726922512054
74,COMPLETED,1,0.19181516105816532,0.46599709391984884,7,0.0036504598514566283,0.8036743923120409,569.6,0.8953448275862067,0.3930439352989197,0.8036743923120409,0.007124081401922,0.6656159162521362,0.024404726922512054
75,INTERMEDIATE,1,0.1409547350198778,0.13139159676065967,14,0.0025841693282901523,0.7996042962125494,520.1,0.8825862068965519,0.44549426436424255,0.7996042962125494,0.008141605426794762,0.6899434924125671,0.028767925500869707
75,COMPLETED,1,0.1409547350198778,0.13139159676065967,14,0.0025841693282901523,0.7996042962125494,520.1,0.8825862068965519,0.44549426436424255,0.7996042962125494,0.008141605426794762,0.6899434924125671,0.028767925500869707
76,INTERMEDIATE,1,0.1329369817486714,0.21572814403335974,7,0.0006907622716792,0.796608253250424,931.3,0.8517241379310345,0.5517843961715698,0.796608253250424,0.00802996042962123,0.7220266461372375,0.026775868237018607
76,COMPLETED,1,0.1329369817486714,0.21572814403335974,7,0.0006907622716792,0.796608253250424,931.3,0.8517241379310345,0.5517843961715698,0.796608253250424,0.00802996042962123,0.7220266461372375,0.026775868237018607
77,INTERMEDIATE,1,0.12327087410446232,0.11638708698968454,10,0.010122838515554131,0.8013566986998304,366.6,0.8981034482758622,0.391944944858551,0.8013566986998304,0.007577727529677669,0.6872429251670837,0.026363374292850517
77,COMPLETED,1,0.12327087410446232,0.11638708698968454,10,0.010122838515554131,0.8013566986998304,366.6,0.8981034482758622,0.391944944858551,0.8013566986998304,0.007577727529677669,0.6872429251670837,0.026363374292850517
78,INTERMEDIATE,1,0.08869893644969892,0.27601904468481026,10,0.0007711270364295299,0.7970604861503675,1099.4,0.8415517241379311,0.5943155884742737,0.7970604861503675,0.007815149802148147,0.7479716539382935,0.02417589277029042
78,COMPLETED,1,0.08869893644969892,0.27601904468481026,10,0.0007711270364295299,0.7970604861503675,1099.4,0.8415517241379311,0.5943155884742737,0.7970604861503675,0.007815149802148147,0.7479716539382935,0.02417589277029042
79,INTERMEDIATE,1,0.14842105090836988,0.36070799354155725,8,0.025058094758184792,0.8040700960994913,318.1,0.9022413793103448,0.3791491687297821,0.8040700960994913,0.005822498586772307,0.6730122566223145,0.024561826884746618
79,COMPLETED,1,0.14842105090836988,0.36070799354155725,8,0.025058094758184792,0.8040700960994913,318.1,0.9022413793103448,0.3791491687297821,0.8040700960994913,0.005822498586772307,0.6730122566223145,0.024561826884746618
80,INTERMEDIATE,1,0.0884037980759832,0.2623021002093411,7,0.03191943645832319,0.8040135669869983,291.2,0.868103448275862,0.4743154048919678,0.8040135669869983,0.007689372526851201,0.7133755087852478,0.030615849792957284
80,COMPLETED,1,0.0884037980759832,0.2623021002093411,7,0.03191943645832319,0.8040135669869983,291.2,0.868103448275862,0.4743154048919678,0.8040135669869983,0.007689372526851201,0.7133755087852478,0.030615849792957284
81,INTERMEDIATE,1,0.10405089906219513,0.17578043069245786,6,0.02395574893502062,0.8040135669869983,252.5,0.8775862068965518,0.4471810758113861,0.8040135669869983,0.007292255511588408,0.7006384134292603,0.02944703102111823
81,COMPLETED,1,0.10405089906219513,0.17578043069245786,6,0.02395574893502062,0.8040135669869983,252.5,0.8775862068965518,0.4471810758113861,0.8040135669869983,0.007292255511588408,0.7006384134292603,0.02944703102111823
82,INTERMEDIATE,1,0.16834173658678542,0.39199211627529085,10,0.0011725942894519818,0.7983606557377049,802.6,0.8698275862068966,0.4794793725013733,0.7983606557377049,0.007125494629734219,0.6929024457931519,0.024191266298294156
82,COMPLETED,1,0.16834173658678542,0.39199211627529085,10,0.0011725942894519818,0.7983606557377049,802.6,0.8698275862068966,0.4794793725013733,0.7983606557377049,0.007125494629734219,0.6929024457931519,0.024191266298294156
83,INTERMEDIATE,1,0.07108836679957878,0.07074347825638326,8,0.0006642467947583656,0.7971170152628603,1195.8,0.8415517241379311,0.6014025807380676,0.7971170152628603,0.006896551724137834,0.7580038905143738,0.02690748572349544
83,COMPLETED,1,0.07108836679957878,0.07074347825638326,8,0.0006642467947583656,0.7971170152628603,1195.8,0.8415517241379311,0.6014025807380676,0.7971170152628603,0.006896551724137834,0.7580038905143738,0.02690748572349544
84,INTERMEDIATE,1,0.0926893609702426,0.28375713547356096,6,0.0008026350463429371,0.7999999999999999,1045.7,0.8498275862068967,0.5678291916847229,0.7999999999999999,0.007122668174109559,0.7339286804199219,0.0271576330065727
84,COMPLETED,1,0.0926893609702426,0.28375713547356096,6,0.0008026350463429371,0.7999999999999999,1045.7,0.8498275862068967,0.5678291916847229,0.7999999999999999,0.007122668174109559,0.7339286804199219,0.0271576330065727
85,INTERMEDIATE,1,0.05908859481808146,0.40437192180455966,7,0.0007133047841566785,0.7932165065008479,1132.0,0.8227586206896552,0.6953316926956177,0.7932165065008479,0.006841435839457177,0.8084431886672974,0.026669239997863747
85,COMPLETED,1,0.05908859481808146,0.40437192180455966,7,0.0007133047841566785,0.7932165065008479,1132.0,0.8227586206896552,0.6953316926956177,0.7932165065008479,0.006841435839457177,0.8084431886672974,0.026669239997863747
86,INTERMEDIATE,1,0.16716443265373562,0.20494859996537035,5,0.021628784329456616,0.8036178631995478,263.7,0.9129310344827587,0.3493647277355194,0.8036178631995478,0.006218202374222659,0.6746833324432373,0.02261981964111326
86,COMPLETED,1,0.16716443265373562,0.20494859996537035,5,0.021628784329456616,0.8036178631995478,263.7,0.9129310344827587,0.3493647277355194,0.8036178631995478,0.006218202374222659,0.6746833324432373,0.02261981964111326
87,INTERMEDIATE,1,0.18919069659533122,0.10214886997253551,12,0.04609318534804316,0.8,241.2,0.9229310344827585,0.3089720606803894,0.8,0.006954494064443262,0.6799114942550659,0.026760308444499947
87,COMPLETED,1,0.18919069659533122,0.10214886997253551,12,0.04609318534804316,0.8,241.2,0.9229310344827585,0.3089720606803894,0.8,0.006954494064443262,0.6799114942550659,0.026760308444499947
88,INTERMEDIATE,1,0.09279568291710334,0.11357983123896792,7,0.025613764701705,0.8050876201243641,284.8,0.8803448275862069,0.4468541145324707,0.8050876201243641,0.0074632560768795875,0.7081932425498962,0.02642947137355811
88,COMPLETED,1,0.09279568291710334,0.11357983123896792,7,0.025613764701705,0.8050876201243641,284.8,0.8803448275862069,0.4468541145324707,0.8050876201243641,0.0074632560768795875,0.7081932425498962,0.02642947137355811
89,INTERMEDIATE,1,0.08001089785527074,0.4539821865133111,7,0.022287210765347683,0.8041831543244772,345.9,0.8579310344827584,0.5239365696907043,0.8041831543244772,0.006615319389485563,0.7243911623954773,0.023769852519035295
89,COMPLETED,1,0.08001089785527074,0.4539821865133111,7,0.022287210765347683,0.8041831543244772,345.9,0.8579310344827584,0.5239365696907043,0.8041831543244772,0.006615319389485563,0.7243911623954773,0.023769852519035295
90,INTERMEDIATE,1,0.17571454148001076,0.22836784340431324,10,0.01580220238886625,0.801752402487281,279.4,0.9112068965517242,0.35144728422164917,0.801752402487281,0.00757914075749011,0.6704398393630981,0.023884069919586137
90,COMPLETED,1,0.17571454148001076,0.22836784340431324,10,0.01580220238886625,0.801752402487281,279.4,0.9112068965517242,0.35144728422164917,0.801752402487281,0.00757914075749011,0.6704398393630981,0.023884069919586137
91,INTERMEDIATE,1,0.08965230209677927,0.4870000251981602,7,0.0006084744862146667,0.794855850763143,1284.3,0.8344827586206897,0.6386817693710327,0.794855850763143,0.006163086489542224,0.7679928541183472,0.02406317442655559
91,COMPLETED,1,0.08965230209677927,0.4870000251981602,7,0.0006084744862146667,0.794855850763143,1284.3,0.8344827586206897,0.6386817693710327,0.794855850763143,0.006163086489542224,0.7679928541183472,0.02406317442655559
92,INTERMEDIATE,1,0.07210721458890762,0.3975507296255314,10,0.014876481159721714,0.7997738835500281,370.9,0.8565517241379311,0.5504445433616638,0.7997738835500281,0.006896551724137723,0.7331609129905701,0.02481974512338636
92,COMPLETED,1,0.07210721458890762,0.3975507296255314,10,0.014876481159721714,0.7997738835500281,370.9,0.8565517241379311,0.5504445433616638,0.7997738835500281,0.006896551724137723,0.7331609129905701,0.02481974512338636
93,INTERMEDIATE,1,0.1847276464344037,0.4957492531879331,9,0.01858964140915696,0.8020350480497456,276.5,0.8932758620689656,0.40507787466049194,0.8020350480497456,0.008366308648954157,0.6693490147590637,0.028717628121376015
93,COMPLETED,1,0.1847276464344037,0.4957492531879331,9,0.01858964140915696,0.8020350480497456,276.5,0.8932758620689656,0.40507787466049194,0.8020350480497456,0.008366308648954157,0.6693490147590637,0.028717628121376015
94,INTERMEDIATE,1,0.19038565665051682,0.028453363112936794,11,0.0029398641338506323,0.7975127190503108,419.2,0.9094827586206897,0.37135013937950134,0.7975127190503108,0.0070110231769360265,0.6770287156105042,0.023476547002792336
94,COMPLETED,1,0.19038565665051682,0.028453363112936794,11,0.0029398641338506323,0.7975127190503108,419.2,0.9094827586206897,0.37135013937950134,0.7975127190503108,0.0070110231769360265,0.6770287156105042,0.023476547002792336
